Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
60300	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-5.1443477	0.0028767628	-5.1394143	-5.1492805	-5.179866	0.0028767628	-5.174933	-5.184799	5.144447	17988.453	14588.066884994507
60400	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-5.1543136	0.0028767628	-5.14938	-5.1592464	-5.189832	0.0028767628	-5.184899	-5.194765	5.1544127	17984.672	14617.798930644989
60500	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-5.16428	0.0028767628	-5.159346	-5.1692123	-5.199798	0.0028767628	-5.1948647	-5.204731	5.1643786	17980.89	14647.458446979523
60600	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-5.174245	0.0028767628	-5.169312	-5.179178	-5.209764	0.0028767628	-5.2048306	-5.214697	5.1743445	17977.113	14677.220495700836
60700	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-5.1842113	0.0028767628	-5.179278	-5.189144	-5.2197304	0.0028767628	-5.2147965	-5.224663	5.184311	17973.334	14707.618604660034
60800	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-5.194177	0.0028767628	-5.189244	-5.19911	-5.2296953	0.0028767628	-5.2247624	-5.2346287	5.194277	17969.553	14737.660279273987
60900	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-5.204143	0.0028767628	-5.1992097	-5.209076	-5.2396617	0.0028767628	-5.2347283	-5.2445946	5.2042427	17965.775	14767.536001205444
61000	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-5.214109	0.0028767628	-5.2091756	-5.219042	-5.2496276	0.0028767628	-5.244694	-5.2545605	5.2142076	17961.998	14797.441533565521
61100	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-5.224075	0.0028767628	-5.2191415	-5.2290077	-5.2595935	0.0028767628	-5.25466	-5.2645264	5.224175	17958.22	14827.579246282578
61200	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-5.2340407	0.0028767628	-5.2291074	-5.2389736	-5.2695594	0.0028767628	-5.264626	-5.2744923	5.23414	17954.443	14857.568749666214
61300	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-5.244006	0.0028767628	-5.2390733	-5.2489395	-5.2795253	0.0028767628	-5.274592	-5.284458	5.244106	17950.666	14887.36289858818
61400	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-5.253972	0.0028767628	-5.249039	-5.2589054	-5.289491	0.0028767628	-5.284558	-5.294424	5.254072	17946.89	14917.279466867447
61500	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-5.263938	0.0028767628	-5.259005	-5.2688713	-5.2994566	0.0028767628	-5.2945237	-5.30439	5.264038	17943.115	14947.421152830124
61600	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-5.273904	0.0028767628	-5.268971	-5.278837	-5.3094225	0.0028767628	-5.3044896	-5.314356	5.2740035	17939.338	14977.664401054382
61700	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-5.2838697	0.0028767628	-5.278937	-5.288803	-5.3193884	0.0028767628	-5.3144555	-5.3243217	5.283969	17935.562	15007.770646572113
61800	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-5.293836	0.0028767628	-5.2889028	-5.298769	-5.3293543	0.0028767628	-5.3244214	-5.3342876	5.293936	17931.787	15037.630728721619
61900	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-5.303802	0.0028767628	-5.2988687	-5.308735	-5.33932	0.0028767628	-5.3343873	-5.3442535	5.303901	17928.012	15067.770038843155
62000	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-5.313768	0.0028767628	-5.3088346	-5.318701	-5.349286	0.0028767628	-5.344353	-5.3542194	5.313867	17924.24	15097.791358232498
62100	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-5.3237343	0.0028767628	-5.3188004	-5.3286667	-5.3592525	0.0028767628	-5.354319	-5.3641853	5.3238335	17920.467	15127.76933002472
62200	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-5.333699	0.0028767628	-5.3287663	-5.3386326	-5.3692183	0.0028767628	-5.364285	-5.374151	5.3337994	17916.693	15157.871537208557
62300	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-5.3436656	0.0028767628	-5.3387322	-5.3485985	-5.379184	0.0028767628	-5.374251	-5.384117	5.343765	17912.92	15188.069026470184
62400	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-5.3536315	0.0028767628	-5.348698	-5.3585644	-5.3891506	0.0028767628	-5.384217	-5.394083	5.353731	17909.148	15218.270580291748
62500	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-5.3635974	0.0028767628	-5.358664	-5.3685303	-5.399116	0.0028767628	-5.3941827	-5.404049	5.363697	17905.375	15248.917562246323
62600	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-5.3735633	0.0028767628	-5.36863	-5.378496	-5.409082	0.0028767628	-5.4041486	-5.414015	5.3736634	17901.605	15279.281050920486
62700	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-5.383529	0.0028767628	-5.378596	-5.388462	-5.419048	0.0028767628	-5.4141145	-5.4239807	5.3836284	17897.834	15309.407455205917
62800	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-5.393495	0.0028767628	-5.3885617	-5.398428	-5.4290137	0.0028767628	-5.4240804	-5.4339466	5.3935947	17894.062	15339.638632297516
62900	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-5.4034605	0.0028767628	-5.3985276	-5.408394	-5.4389796	0.0028767628	-5.4340463	-5.4439125	5.40356	17890.291	15370.023925065994
63000	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-5.4134264	0.0028767628	-5.4084935	-5.4183598	-5.4489455	0.0028767628	-5.444012	-5.4538784	5.4135265	17886.523	15400.278579950333
63100	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-5.4233923	0.0028767628	-5.4184594	-5.4283257	-5.458911	0.0028767628	-5.453978	-5.4638443	5.423492	17882.752	15430.800802469254
63200	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-5.433358	0.0028767628	-5.4284253	-5.4382915	-5.468877	0.0028767628	-5.463944	-5.47381	5.433459	17878.984	15461.158000469208
63300	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-5.443324	0.0028767628	-5.438391	-5.4482574	-5.4788427	0.0028767628	-5.47391	-5.483776	5.443424	17875.213	15491.703784704208
63400	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-5.45329	0.0028767628	-5.448357	-5.4582233	-5.4888086	0.0028767628	-5.4838758	-5.493742	5.4533906	17871.445	15522.277266263962
63500	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-5.4632564	0.0028767628	-5.458323	-5.4681892	-5.4987745	0.0028767628	-5.4938416	-5.503708	5.4633555	17867.68	15553.108810663223
63600	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-5.4732223	0.0028767628	-5.468289	-5.478155	-5.5087404	0.0028767628	-5.5038075	-5.513674	5.473322	17863.908	15583.359138250351
63700	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-5.4831877	0.0028767628	-5.478255	-5.488121	-5.518707	0.0028767628	-5.5137734	-5.5236397	5.4832873	17860.145	15613.901079654694
63800	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-5.4931545	0.0028767628	-5.4882207	-5.498087	-5.5286727	0.0028767628	-5.5237393	-5.5336056	5.4932537	17856.375	15644.479214429855
63900	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-5.50312	0.0028767628	-5.4981866	-5.508053	-5.538638	0.0028767628	-5.533705	-5.5435715	5.5032196	17852.61	15674.858765602112
64000	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-5.513086	0.0028767628	-5.5081525	-5.5180187	-5.548605	0.0028767628	-5.543671	-5.5535374	5.513186	17848.844	15705.341285943985
64100	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-5.5230517	0.0028767628	-5.5181184	-5.5279846	-5.5585704	0.0028767628	-5.553637	-5.5635033	5.5231504	17845.078	15735.681807041168
64200	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-5.5330176	0.0028767628	-5.5280843	-5.5379505	-5.5685363	0.0028767628	-5.563603	-5.573469	5.533118	17841.312	15766.114847660065
64300	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-5.5429835	0.0028767628	-5.53805	-5.5479164	-5.578502	0.0028767628	-5.573569	-5.583435	5.5430827	17837.547	15796.680542945862
64400	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-5.5529494	0.0028767628	-5.548016	-5.5578823	-5.588468	0.0028767628	-5.5835347	-5.593401	5.553049	17833.783	15827.860948562622
64500	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-5.562915	0.0028767628	-5.557982	-5.567848	-5.598434	0.0028767628	-5.5935006	-5.603367	5.5630145	17830.02	15858.410923719406
64600	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-5.5728807	0.0028767628	-5.567948	-5.577814	-5.6084	0.0028767628	-5.6034665	-5.6133327	5.5729814	17826.256	15889.021826028824
64700	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-5.5828466	0.0028767628	-5.5779138	-5.58778	-5.6183653	0.0028767628	-5.6134324	-5.6232986	5.582947	17822.492	15919.560117006302
64800	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-5.5928125	0.0028767628	-5.5878797	-5.597746	-5.628331	0.0028767628	-5.6233983	-5.6332645	5.5929127	17818.73	15950.229970932007
64900	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-5.6027784	0.0028767628	-5.5978456	-5.607712	-5.638297	0.0028767628	-5.633364	-5.6432304	5.6028776	17814.967	15980.992605686188
65000	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-5.6127443	0.0028767628	-5.6078115	-5.6176777	-5.648263	0.0028767628	-5.64333	-5.6531963	5.612845	17811.205	16011.571876764297
65100	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-5.6227107	0.0028767628	-5.6177773	-5.6276436	-5.658229	0.0028767628	-5.653296	-5.663162	5.62281	17807.443	16042.188027620316
65200	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-5.6326766	0.0028767628	-5.6277432	-5.6376095	-5.668195	0.0028767628	-5.663262	-5.673128	5.6327763	17803.682	16072.832621097565
65300	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-5.642642	0.0028767628	-5.637709	-5.6475754	-5.678161	0.0028767628	-5.673228	-5.683094	5.642742	17799.92	16103.38114285469
65400	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-5.652609	0.0028767628	-5.647675	-5.6575413	-5.688127	0.0028767628	-5.6831937	-5.69306	5.6527085	17796.158	16134.562048196793
65500	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-5.6625743	0.0028767628	-5.657641	-5.667507	-5.6980925	0.0028767628	-5.6931596	-5.703026	5.6626735	17792.4	16165.392212867737
65600	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-5.67254	0.0028767628	-5.667607	-5.677473	-5.7080593	0.0028767628	-5.7031255	-5.7129917	5.67264	17788.64	16196.313997507095
65700	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-5.682506	0.0028767628	-5.6775727	-5.687439	-5.7180247	0.0028767628	-5.7130914	-5.7229576	5.6826057	17784.88	16226.962455034256
65800	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-5.692472	0.0028767628	-5.6875386	-5.697405	-5.7279906	0.0028767628	-5.7230573	-5.7329235	5.692572	17781.123	16257.692431926727
65900	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-5.702438	0.0028767628	-5.6975045	-5.7073708	-5.7379565	0.0028767628	-5.733023	-5.7428894	5.702537	17777.363	16288.521532058716
66000	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-5.712404	0.0028767628	-5.7074704	-5.7173367	-5.7479224	0.0028767628	-5.742989	-5.7528553	5.7125034	17773.605	16319.532358407974
66100	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-5.722369	0.0028767628	-5.7174363	-5.7273026	-5.7578883	0.0028767628	-5.752955	-5.762821	5.722469	17769.848	16350.274851322174
66200	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-5.732335	0.0028767628	-5.727402	-5.7372684	-5.767854	0.0028767628	-5.762921	-5.772787	5.732435	17766.092	16381.095705270767
66300	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-5.742301	0.0028767628	-5.737368	-5.7472343	-5.7778196	0.0028767628	-5.7728868	-5.782753	5.7424006	17762.334	16412.482826948166
66400	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-5.752267	0.0028767628	-5.747334	-5.7572002	-5.7877855	0.0028767628	-5.7828526	-5.792719	5.7523675	17758.578	16443.465079784393
66500	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-5.762233	0.0028767628	-5.7573	-5.767166	-5.7977514	0.0028767628	-5.7928185	-5.802685	5.762333	17754.82	16474.534623861313
66600	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-5.7721987	0.0028767628	-5.767266	-5.777132	-5.8077173	0.0028767628	-5.8027844	-5.8126507	5.7722993	17751.066	16505.450529813766
66700	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-5.782165	0.0028767628	-5.7772317	-5.787098	-5.817683	0.0028767628	-5.8127503	-5.8226166	5.782264	17747.31	16536.232892990112
66800	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-5.792131	0.0028767628	-5.7871976	-5.797064	-5.827649	0.0028767628	-5.822716	-5.8325825	5.7922306	17743.555	16567.22065973282
66900	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-5.8020964	0.0028767628	-5.7971635	-5.8070297	-5.8376155	0.0028767628	-5.832682	-5.8425484	5.802196	17739.8	16598.315244197845
67000	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-5.812063	0.0028767628	-5.8071294	-5.8169956	-5.8475814	0.0028767628	-5.842648	-5.8525143	5.8121624	17736.045	16629.457239151
67100	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-5.8220286	0.0028767628	-5.8170953	-5.8269615	-5.857547	0.0028767628	-5.852614	-5.86248	5.8221283	17732.291	16660.35197687149
67200	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-5.8319945	0.0028767628	-5.827061	-5.8369274	-5.8675127	0.0028767628	-5.86258	-5.872446	5.832094	17728.54	16691.857236385345
67300	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-5.8419604	0.0028767628	-5.837027	-5.8468933	-5.877479	0.0028767628	-5.8725457	-5.882412	5.84206	17724.787	16722.8088183403
67400	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-5.8519263	0.0028767628	-5.846993	-5.856859	-5.887445	0.0028767628	-5.8825116	-5.892378	5.8520265	17721.033	16753.989372491837
67500	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-5.861892	0.0028767628	-5.856959	-5.866825	-5.897411	0.0028767628	-5.8924775	-5.9023438	5.8619914	17717.281	16785.075191020966
67600	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-5.871858	0.0028767628	-5.866925	-5.876791	-5.907377	0.0028767628	-5.9024434	-5.9123096	5.871957	17713.53	16816.304848909378
67700	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-5.8818235	0.0028767628	-5.8768907	-5.886757	-5.9173427	0.0028767628	-5.9124093	-5.9222755	5.881923	17709.78	16847.458289146423
67800	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-5.8917894	0.0028767628	-5.8868566	-5.896723	-5.9273086	0.0028767628	-5.922375	-5.9322414	5.89189	17706.025	16878.66813993454
67900	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-5.9017553	0.0028767628	-5.8968225	-5.9066887	-5.937274	0.0028767628	-5.932341	-5.9422073	5.9018555	17702.275	16909.936441898346
68000	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-5.911721	0.0028767628	-5.9067883	-5.9166546	-5.94724	0.0028767628	-5.942307	-5.952173	5.911821	17698.525	16941.368788719177
68100	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-5.921687	0.0028767628	-5.9167542	-5.9266205	-5.957206	0.0028767628	-5.952273	-5.962139	5.9217863	17694.775	16972.59870147705
68200	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-5.931653	0.0028767628	-5.92672	-5.9365864	-5.9671717	0.0028767628	-5.962239	-5.972105	5.9317536	17691.025	17004.221695899963
68300	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-5.9416194	0.0028767628	-5.936686	-5.9465523	-5.9771376	0.0028767628	-5.9722047	-5.982071	5.9417186	17687.28	17035.582589626312
68400	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-5.9515853	0.0028767628	-5.946652	-5.956518	-5.9871035	0.0028767628	-5.9821706	-5.992037	5.951684	17683.53	17066.811304092407
68500	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-5.9615507	0.0028767628	-5.956618	-5.966484	-5.99707	0.0028767628	-5.9921365	-6.0020027	5.961651	17679.78	17098.35738182068
68600	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-5.9715166	0.0028767628	-5.9665837	-5.97645	-6.0070357	0.0028767628	-6.0021024	-6.0119686	5.971617	17676.033	17129.641661405563
68700	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-5.981483	0.0028767628	-5.9765496	-5.986416	-6.017001	0.0028767628	-6.0120683	-6.0219345	5.981582	17672.285	17161.09213757515
68800	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-5.991449	0.0028767628	-5.9865155	-5.9963818	-6.026967	0.0028767628	-6.022034	-6.0319004	5.991548	17668.537	17192.69863176346
68900	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-6.001415	0.0028767628	-5.9964814	-6.0063477	-6.0369334	0.0028767628	-6.032	-6.0418663	6.0015144	17664.79	17224.248630285263
69000	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-6.0113807	0.0028767628	-6.0064473	-6.0163136	-6.0468993	0.0028767628	-6.041966	-6.051832	6.011481	17661.047	17255.800244808197
69100	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-6.0213466	0.0028767628	-6.016413	-6.0262794	-6.056865	0.0028767628	-6.051932	-6.061798	6.0214458	17657.3	17288.060683488846
69200	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-6.0313125	0.0028767628	-6.026379	-6.0362453	-6.066831	0.0028767628	-6.0618978	-6.071764	6.031411	17653.555	17319.584065675735
69300	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-6.041278	0.0028767628	-6.036345	-6.0462112	-6.076797	0.0028767628	-6.0718637	-6.08173	6.0413775	17649.81	17351.421025276184
69400	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-6.051244	0.0028767628	-6.046311	-6.056177	-6.086763	0.0028767628	-6.0818295	-6.091696	6.051344	17646.066	17382.988146543503
69500	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-6.0612097	0.0028767628	-6.056277	-6.066143	-6.0967283	0.0028767628	-6.0917954	-6.1016617	6.0613093	17642.32	17414.751192569733
69600	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-6.0711756	0.0028767628	-6.0662427	-6.076109	-6.106694	0.0028767628	-6.1017613	-6.1116276	6.0712757	17638.578	17446.57280087471
69700	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-6.0811415	0.0028767628	-6.0762086	-6.086075	-6.11666	0.0028767628	-6.111727	-6.1215935	6.0812416	17634.834	17478.07407474518
69800	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-6.0911074	0.0028767628	-6.0861745	-6.0960407	-6.126626	0.0028767628	-6.121693	-6.1315594	6.091208	17631.092	17509.6651802063
69900	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-6.1010737	0.0028767628	-6.0961404	-6.1060066	-6.136592	0.0028767628	-6.131659	-6.1415253	6.101173	17627.348	17541.194222450256
70000	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-6.1110396	0.0028767628	-6.1061063	-6.1159725	-6.146558	0.0028767628	-6.141625	-6.151491	6.1111383	17623.605	17573.237367391586
70100	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-6.121005	0.0028767628	-6.116072	-6.1259384	-6.156524	0.0028767628	-6.151591	-6.161457	6.1211047	17619.863	17604.91671204567
70200	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-6.130971	0.0028767628	-6.126038	-6.1359043	-6.16649	0.0028767628	-6.1615567	-6.171423	6.131071	17616.123	17636.427696228027
70300	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-6.1409373	0.0028767628	-6.136004	-6.14587	-6.1764555	0.0028767628	-6.1715226	-6.181389	6.141037	17612.38	17668.337446689606
70400	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-6.150903	0.0028767628	-6.14597	-6.155836	-6.1864214	0.0028767628	-6.1814885	-6.1913548	6.151003	17608.64	17700.147754907608
70500	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-6.160869	0.0028767628	-6.155936	-6.165802	-6.196388	0.0028767628	-6.1914544	-6.2013206	6.160968	17604.898	17731.919815301895
70600	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-6.170835	0.0028767628	-6.1659017	-6.175768	-6.2063537	0.0028767628	-6.2014203	-6.2112865	6.170935	17601.158	17763.70912218094
70700	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-6.180801	0.0028767628	-6.1758676	-6.185734	-6.2163196	0.0028767628	-6.211386	-6.2212524	6.1809	17597.42	17795.549342870712
70800	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-6.190767	0.0028767628	-6.1858335	-6.1956997	-6.2262855	0.0028767628	-6.221352	-6.2312183	6.1908655	17593.682	17827.2715651989
70900	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-6.200732	0.0028767628	-6.1957994	-6.2056656	-6.2362514	0.0028767628	-6.231318	-6.241184	6.200832	17589.943	17859.342862844467
71000	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-6.210698	0.0028767628	-6.2057652	-6.2156315	-6.2462173	0.0028767628	-6.241284	-6.25115	6.2107987	17586.205	17891.88148832321
71100	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-6.220664	0.0028767628	-6.215731	-6.2255974	-6.2561827	0.0028767628	-6.25125	-6.261116	6.220764	17582.467	17923.62260079384
71200	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-6.23063	0.0028767628	-6.225697	-6.2355633	-6.2661486	0.0028767628	-6.2612157	-6.271082	6.2307296	17578.73	17955.73244047165
71300	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-6.240596	0.0028767628	-6.235663	-6.245529	-6.2761145	0.0028767628	-6.2711816	-6.281048	6.240695	17574.992	17987.478936195374
71400	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-6.2505617	0.0028767628	-6.245629	-6.255495	-6.2860804	0.0028767628	-6.2811475	-6.2910137	6.2506623	17571.256	18019.189208984375
