Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
100	2.1894474	34.21437	49.023113	-35.478188	80.064514	26.655119	27.725004	62.46573	-60.725487	505000	-2.1362304e-08	186.60555	-0.025583113	-66.06214	20.780764	0.018853484	0.1502	7.0	17852.426521539688
101	15.2661	34.474365	48.80253	-34.730785	89.490906	33.723232	23.218575	55.02581	-45.203926	510000	5.79834e-08	138.13016	-0.040420365	-38.007423	20.769094	0.015591873	0.187	21.0	18024.86509990692
102	17.175575	34.11386	50.04757	-45.9221	89.72727	37.602222	19.867458	66.80459	-46.794384	515000	1.6784668e-08	149.41264	-0.026259538	-45.863518	20.75114	0.01718394	0.163	11.0	18197.299775838852
103	15.077483	35.1295	49.57151	-40.56775	89.490906	33.389038	24.077658	54.80726	-42.23941	520000	1.8310548e-08	138.93297	-0.029298468	-39.11125	20.795595	0.017370911	0.1594	12.0	18370.19741511345
104	7.5894156	35.34136	48.972435	-36.075146	93.80769	31.800987	23.208294	57.328632	-43.858425	525000	2.4414062e-08	264.58078	-0.024777247	-115.86076	20.770918	0.014570862	0.1384	11.0	18542.435007333755
105	8.750217	35.370422	49.640682	-38.550186	84.42373	27.93105	28.356213	54.12552	-51.026283	530000	3.0517577e-09	157.89017	-0.034508508	-45.133163	20.766554	0.017816933	0.1862	16.0	18736.417009592056
106	14.58429	33.747795	49.85713	-31.074572	90.8	31.789637	25.288769	56.37888	-50.470997	535000	-7.324219e-08	165.89839	-0.034945153	-45.631516	20.748077	0.01618049	0.1852	18.0	18909.15896177292
107	10.118529	34.588943	49.593548	-31.898994	85.12281	32.93931	23.418	54.903965	-36.73534	540000	-1.0681153e-07	112.925026	-0.02634893	-30.83789	20.7646	0.018067015	0.1656	10.0	19082.222727060318
108	13.650055	33.625046	48.331047	-37.958515	95.67308	33.084686	24.231358	56.48831	-46.736755	545000	5.645752e-08	186.18806	-0.032445554	-57.61653	20.720827	0.01625315	0.178	14.0	19254.360122203827
109	12.282297	33.97943	48.989132	-31.976837	98.039215	34.742687	20.05361	56.283127	-36.247528	550000	1.0986328e-07	166.59158	-0.024208752	-44.049896	20.736319	0.019343903	0.2014	8.0	19426.428107261658
110	20.385387	31.421555	49.20553	-30.171022	109.31111	38.049175	18.10216	54.499393	-35.418346	555000	2.4414062e-08	115.92544	-0.02916632	-35.68184	20.769869	0.015624682	0.1792	14.0	19624.022931098938
111	12.68457	34.789425	49.552193	-44.218563	93.67308	34.977528	20.57676	58.061314	-32.913425	560000	5.1879884e-08	203.19414	-0.033175986	-45.327988	20.7619	0.016453452	0.1752	17.0	19796.36641550064
112	14.559644	33.46249	49.73802	-32.56368	101.89796	36.425037	20.218287	57.16681	-39.854343	565000	-4.5776368e-08	179.01003	-0.02676802	-50.573868	20.767794	0.016417533	0.1496	10.0	19968.160917043686
113	6.273307	33.20331	48.331474	-37.419014	87.50877	27.85073	26.03278	53.43556	-58.289482	570000	1.2207031e-08	214.75443	-0.016498331	-46.330276	20.75789	0.013162431	0.1624	4.0	20141.215062618256
114	5.3086896	34.788666	50.048714	-43.421547	86.086205	31.584679	23.074556	53.63969	-35.485897	575000	-6.1035155e-09	188.18843	-0.024712587	-59.197937	20.794863	0.016896067	0.155	11.0	20314.201948165894
