Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
87	-18.171692	13.506416	3.6601543	-57.264465	80.53226	-11.741202	8.408822	19.126818	-42.33965	440000	-1.525879e-08	23.399014	-0.018328506	-17.615658	3.4635484	0.024348706	0.1888	10.0	16920.462532043457
88	-17.355415	13.82461	2.7248974	-65.48374	84.18965	-12.3019905	9.307817	11.282937	-47.017254	445000	3.0517577e-09	17.88182	-0.01994994	-13.467095	3.4778485	0.0155852735	0.1154	7.0	17112.666489124298
89	-21.233501	12.239185	-3.568048	-54.37421	90.218185	-12.636569	8.153955	21.472727	-47.356747	450000	-3.6621095e-08	23.669777	-0.018206615	-19.532446	3.4627182	0.016071025	0.1662	8.0	17304.605492830276
90	-22.393854	17.603344	0.5561188	-101.694016	87.40351	-13.59084	9.510809	13.950953	-43.105534	455000	6.942749e-08	16.305937	-0.022518134	-11.737898	3.4600523	0.017059933	0.1722	10.0	17497.170872211456
91	-15.615524	11.651306	1.0211384	-55.382484	71.333336	-11.636814	8.347011	9.881829	-39.152294	460000	3.6621095e-08	12.728286	-0.028361466	-9.981344	3.4320078	0.016960425	0.159	16.0	17690.645721673965
92	-23.87619	16.665302	-1.4270535	-80.95926	93.84906	-14.628353	9.655474	12.86144	-59.400364	465000	-1.0681153e-07	26.526663	-0.030223902	-22.44911	3.432405	0.016359454	0.1626	18.0	17882.137508153915
93	-18.521284	13.294379	2.3707619	-47.40528	79.44262	-12.605635	8.937615	7.5718484	-45.463642	470000	9.155274e-09	16.289047	-0.02313938	-13.483122	3.4402108	0.019253213	0.1934	11.0	18075.278405427933
94	-20.10686	13.422999	4.956281	-54.29137	87.210526	-13.669745	8.733583	9.815625	-44.041473	475000	-4.5776368e-08	11.7669	-0.022990866	-9.259415	3.4114363	0.016767805	0.1968	11.0	18267.4876203537
95	-19.5176	10.515248	-2.2660055	-42.52432	84.22034	-12.111673	8.303605	8.97035	-37.773033	480000	-2.746582e-08	10.217685	-0.020917645	-7.513163	3.416712	0.016829709	0.1578	8.0	18459.477035045624
96	-24.971771	17.713255	-3.0893416	-88.25635	88.25	-14.680202	8.715894	10.051328	-43.3186	485000	2.746582e-08	25.2156	-0.03523229	-21.754028	3.3980734	0.01424679	0.213	22.0	18651.769768714905
97	-17.202898	11.938038	2.009242	-43.434296	81.844826	-13.265811	8.696401	6.1527505	-42.276527	490000	-6.1035155e-09	18.133429	-0.021768078	-14.502776	3.454845	0.018316092	0.1708	9.0	18843.75377845764
98	-16.54472	12.258872	6.2726336	-48.719532	82.26667	-12.050638	8.876175	10.995697	-40.906067	495000	3.2043456e-08	13.871791	-0.018312471	-9.322079	3.3816075	0.019728364	0.1702	8.0	19035.969748735428
99	-17.630913	15.31831	32.678482	-54.064587	99.06	-11.773993	8.98782	16.255224	-37.5021	500000	-1.0528564e-07	22.664728	-0.015398485	-13.978656	3.3966575	0.020451576	0.1874	7.0	19227.115890979767
100	-21.548801	14.739223	2.0142472	-56.65873	106.521736	-13.183341	9.939099	17.249146	-43.62293	505000	1.2207031e-08	17.264284	-0.021192295	-12.395486	3.4049768	0.016235508	0.1944	9.0	19417.89764046669
101	-20.138287	12.428061	4.2256246	-51.030453	85.12069	-11.9822	8.244202	11.880988	-41.67223	510000	-3.0517577e-09	11.487665	-0.024044301	-9.021949	3.3194938	0.016315049	0.1662	11.0	19609.822985887527
102	-19.365755	14.732914	5.207686	-83.24769	83.08475	-12.672199	9.188109	13.340274	-39.830677	515000	-4.6539306e-08	14.2624	-0.029134057	-11.891295	3.4443645	0.016490443	0.1808	13.0	19802.758554458618
